Image name,X1,Y1,X2,Y2,object name,X-centre,Y-centre,X-Image Dimentions,Y-Image Dimentions,has on the left,has on the right,has on the top,has on the bottom,has in the center,URLs
Feeding_Baby_Elephant.jpg,969,366,1056,844,person,1012.5,605,2560,1440,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,192,377,328,621,person,260,499,2560,1440,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,686,379,781,777,person,733.5,578,2560,1440,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,1973,483,2085,934,person,2029,708.5,2560,1440,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,2209,398,2288,510,person,2248.5,454,2560,1440,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,195,391,292,602,person,243.5,496.5,2560,1440,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,2130,536,2246,947,person,2188,741.5,2560,1440,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,1062,109,1616,1378,elephant,1339,743.5,2560,1440,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Forest-elephants-in-the-Mbeli-River-Nouabal-Ndoki-National-Park-Congo.jpg,72,57,464,322,elephant,268,189.5,567,378,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/5/5d/Forest-elephants-in-the-Mbeli-River-Nouabal-Ndoki-National-Park-Congo.jpg
Gajah_mandi_bersama_mahout.jpg,146,1004,3454,2917,elephant,1800,1960.5,5794,3862,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/d/df/Gajah_mandi_bersama_mahout.jpg
Gajah_mandi_bersama_mahout.jpg,3757,1607,4230,2985,person,3993.5,2296,5794,3862,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/df/Gajah_mandi_bersama_mahout.jpg
Gajah_mandi_bersama_mahout.jpg,1247,749,1815,1609,person,1531,1179,5794,3862,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/df/Gajah_mandi_bersama_mahout.jpg
Ganesh_%C3%A0_Pushkar_%282%29.jpg,927,3568,3097,5432,bear,2012,4500,3648,5472,na,na,na,bear,na,https://upload.wikimedia.org/wikipedia/commons/b/be/Ganesh_%C3%A0_Pushkar_%282%29.jpg
Ganesh_%C3%A0_Pushkar_%282%29.jpg,37,3455,2040,5447,dog,1038.5,4451,3648,5472,dog,na,na,dog,na,https://upload.wikimedia.org/wikipedia/commons/b/be/Ganesh_%C3%A0_Pushkar_%282%29.jpg
Ganesh_%C3%A0_Pushkar_%282%29.jpg,409,3499,2688,5472,bear,1548.5,4485.5,3648,5472,na,na,na,bear,na,https://upload.wikimedia.org/wikipedia/commons/b/be/Ganesh_%C3%A0_Pushkar_%282%29.jpg
Ganesh_%C3%A0_Pushkar_%282%29.jpg,550,1435,1253,2844,person,901.5,2139.5,3648,5472,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/be/Ganesh_%C3%A0_Pushkar_%282%29.jpg
Ganesh_%C3%A0_Pushkar_%283%29.jpg,113,2561,5472,3647,umbrella,2792.5,3104,5472,3648,na,na,na,umbrella,na,https://upload.wikimedia.org/wikipedia/commons/d/d4/Ganesh_%C3%A0_Pushkar_%283%29.jpg
Ganesh_%C3%A0_Pushkar_%28gros-plan_1%29.jpg,4002,1922,4672,2701,carrot,4337,2311.5,5472,3648,na,carrot,na,na,na,https://upload.wikimedia.org/wikipedia/commons/e/e2/Ganesh_%C3%A0_Pushkar_%28gros-plan_1%29.jpg
Ganesh_%C3%A0_Pushkar_%28gros-plan_1%29.jpg,833,202,4467,3549,banana,2650,1875.5,5472,3648,na,na,na,na,banana,https://upload.wikimedia.org/wikipedia/commons/e/e2/Ganesh_%C3%A0_Pushkar_%28gros-plan_1%29.jpg
Ganesh_%C3%A0_Pushkar_%28gros-plan_1%29.jpg,,,,,,0,0,5472,3648,,na,,na,na,https://upload.wikimedia.org/wikipedia/commons/e/e2/Ganesh_%C3%A0_Pushkar_%28gros-plan_1%29.jpg
Ganesh_%C3%A0_Pushkar_%28gros-plan_1%29.jpg,,,,,,0,0,5472,3648,,na,,na,na,https://upload.wikimedia.org/wikipedia/commons/e/e2/Ganesh_%C3%A0_Pushkar_%28gros-plan_1%29.jpg
Ganesh_%C3%A0_Pushkar_%28gros-plan_2%29.jpg,0,178,4368,3430,cake,2184,1804,5472,3648,na,na,na,na,cake,https://upload.wikimedia.org/wikipedia/commons/c/c8/Ganesh_%C3%A0_Pushkar_%28gros-plan_2%29.jpg
Ganesh_%C3%A0_Pushkar_%28gros-plan_2%29.jpg,0,732,4389,3408,cake,2194.5,2070,5472,3648,na,na,na,na,cake,https://upload.wikimedia.org/wikipedia/commons/c/c8/Ganesh_%C3%A0_Pushkar_%28gros-plan_2%29.jpg
Going_Home_Forest_Patrol.jpg,410,936,552,1117,elephant,481,1026.5,2000,1333,elephant,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Going_Home_Forest_Patrol.jpg
Going_Home_Forest_Patrol.jpg,888,960,987,1063,elephant,937.5,1011.5,2000,1333,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Going_Home_Forest_Patrol.jpg
Going_Home_Forest_Patrol.jpg,708,958,793,1062,elephant,750.5,1010,2000,1333,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Going_Home_Forest_Patrol.jpg
Going_Home_Forest_Patrol.jpg,738,919,772,963,person,755,941,2000,1333,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Going_Home_Forest_Patrol.jpg
Going_Home_Forest_Patrol.jpg,924,931,974,982,person,949,956.5,2000,1333,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Going_Home_Forest_Patrol.jpg
Going_Home_Forest_Patrol.jpg,735,930,780,976,person,757.5,953,2000,1333,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Going_Home_Forest_Patrol.jpg
Going_Home_Forest_Patrol.jpg,922,921,963,967,person,942.5,944,2000,1333,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Going_Home_Forest_Patrol.jpg
Going_Home_Forest_Patrol.jpg,915,914,953,964,person,934,939,2000,1333,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Going_Home_Forest_Patrol.jpg
Grass_bocke.jpg,265,431,1509,1905,elephant,887,1168,2064,2235,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/3/30/Grass_bocke.jpg
Grass_bocke.jpg,492,460,1629,1882,bear,1060.5,1171,2064,2235,na,na,na,na,bear,https://upload.wikimedia.org/wikipedia/commons/3/30/Grass_bocke.jpg
Group_of_elephants_in_Sri_Lanka.jpg,880,541,1831,1256,elephant,1355.5,898.5,2304,1398,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/5/56/Group_of_elephants_in_Sri_Lanka.jpg
Group_of_elephants_in_Sri_Lanka.jpg,0,505,176,783,elephant,88,644,2304,1398,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Group_of_elephants_in_Sri_Lanka.jpg
Group_of_elephants_in_Sri_Lanka.jpg,686,523,1160,1038,horse,923,780.5,2304,1398,na,na,na,na,horse,https://upload.wikimedia.org/wikipedia/commons/5/56/Group_of_elephants_in_Sri_Lanka.jpg
Group_of_elephants_in_Sri_Lanka.jpg,693,522,1091,1064,elephant,892,793,2304,1398,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/5/56/Group_of_elephants_in_Sri_Lanka.jpg
HD_Asiatischer_Elephant_2.jpg,1545,938,3678,3071,elephant,2611.5,2004.5,6016,4016,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/1/1d/HD_Asiatischer_Elephant_2.jpg
Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg,1427,1484,6167,5512,giraffe,3797,3498,8688,5792,na,na,na,na,giraffe,https://upload.wikimedia.org/wikipedia/commons/4/43/Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg
Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg,6986,1791,7933,2324,elephant,7459.5,2057.5,8688,5792,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/4/43/Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg
Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg,0,1996,528,2703,elephant,264,2349.5,8688,5792,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/4/43/Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg
Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg,5236,1923,6096,2596,elephant,5666,2259.5,8688,5792,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/4/43/Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg
Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg,7043,1827,7925,2333,horse,7484,2080,8688,5792,na,horse,na,na,na,https://upload.wikimedia.org/wikipedia/commons/4/43/Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg
Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg,764,2012,1591,2705,elephant,1177.5,2358.5,8688,5792,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/4/43/Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg
Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg,8327,1886,8666,2355,horse,8496.5,2120.5,8688,5792,na,horse,na,na,na,https://upload.wikimedia.org/wikipedia/commons/4/43/Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg
Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg,4771,1922,5181,2348,cow,4976,2135,8688,5792,na,na,na,na,cow,https://upload.wikimedia.org/wikipedia/commons/4/43/Jirafa_%28Giraffa_camelopardalis%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_42.jpg
Jungle_Cruise_%2828772712376%29.jpg,3490,901,4943,2171,elephant,4216.5,1536,5184,3456,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/6/6c/Jungle_Cruise_%2828772712376%29.jpg
Jungle_Cruise_%2828772712376%29.jpg,808,1431,1295,1927,cow,1051.5,1679,5184,3456,cow,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/6/6c/Jungle_Cruise_%2828772712376%29.jpg
Jungle_Cruise_%2828772712376%29.jpg,2247,2202,5184,3390,boat,3715.5,2796,5184,3456,na,boat,na,boat,na,https://upload.wikimedia.org/wikipedia/commons/6/6c/Jungle_Cruise_%2828772712376%29.jpg
Kandang_Gajah_Borobudur.jpg,877,1095,1840,1708,elephant,1358.5,1401.5,5520,4140,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/9/9d/Kandang_Gajah_Borobudur.jpg
Kandang_Gajah_Borobudur.jpg,2238,1240,2943,1723,elephant,2590.5,1481.5,5520,4140,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/9/9d/Kandang_Gajah_Borobudur.jpg
Kandang_Gajah_Borobudur.jpg,4094,1261,4974,1860,elephant,4534,1560.5,5520,4140,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/9/9d/Kandang_Gajah_Borobudur.jpg
Kerala_festival.jpg,56,815,1485,3173,elephant,770.5,1994,3455,3455,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Kerala_festival.jpg,2570,2022,3369,3401,person,2969.5,2711.5,3455,3455,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Kerala_festival.jpg,2135,1830,2436,2440,person,2285.5,2135,3455,3455,na,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Kerala_festival.jpg,2374,1448,2663,2021,person,2518.5,1734.5,3455,3455,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Kerala_festival.jpg,1632,1745,1917,2591,person,1774.5,2168,3455,3455,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Kerala_festival.jpg,2672,1799,2848,2170,person,2760,1984.5,3455,3455,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Kerala_festival.jpg,1911,2354,2923,3455,person,2417,2904.5,3455,3455,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Kerala_festival.jpg,2423,1919,2731,2282,person,2577,2100.5,3455,3455,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Kerala_festival.jpg,2819,1780,3152,2120,person,2985.5,1950,3455,3455,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Kerala_festival.jpg,1413,1715,1709,2626,person,1561,2170.5,3455,3455,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Kerala_festival.jpg,1270,2143,1370,2345,handbag,1320,2244,3455,3455,na,na,na,na,handbag,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Kerala_festival.jpg,1315,1700,1618,2534,person,1466.5,2117,3455,3455,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/b/b4/Kerala_festival.jpg
Koomkie_Elephant_of_Forest_Department_of_India.jpg,2753,401,3639,1734,person,3196,1067.5,5472,3648,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/04/Koomkie_Elephant_of_Forest_Department_of_India.jpg
Koomkie_Elephant_of_Forest_Department_of_India.jpg,1627,967,4405,3413,elephant,3016,2190,5472,3648,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/0/04/Koomkie_Elephant_of_Forest_Department_of_India.jpg
Koomkie_Elephant_of_Forest_Department_of_India.jpg,2062,274,2730,1302,person,2396,788,5472,3648,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/04/Koomkie_Elephant_of_Forest_Department_of_India.jpg
Koomkie_Elephant_of_Forest_Department_of_India.jpg,2705,443,3603,1562,person,3154,1002.5,5472,3648,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/04/Koomkie_Elephant_of_Forest_Department_of_India.jpg
Kriegselefant_im_Giardino_di_Bomarzo.jpg,79,696,1615,2051,elephant,847,1373.5,1704,2272,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/5/5a/Kriegselefant_im_Giardino_di_Bomarzo.jpg
Lonely_in_the_jungle%3F_%28835736339%29.jpg,1462,387,3327,2262,elephant,2394.5,1324.5,3872,2592,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/f/f0/Lonely_in_the_jungle%3F_%28835736339%29.jpg
Loxodonta_africana_%28Rush_for_the_water%29.jpg,700,890,1872,2038,elephant,1286,1464,3361,2521,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/c6/Loxodonta_africana_%28Rush_for_the_water%29.jpg
Loxodonta_africana_%28Rush_for_the_water%29.jpg,2124,950,2894,1874,elephant,2509,1412,3361,2521,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/c/c6/Loxodonta_africana_%28Rush_for_the_water%29.jpg
Mahout%2Cgajah%2Cdan_alam.jpg,1560,2012,1685,2503,person,1622.5,2257.5,5629,3752,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/55/Mahout%2Cgajah%2Cdan_alam.jpg
Mahout%2Cgajah%2Cdan_alam.jpg,1064,2353,2460,3047,elephant,1762,2700,5629,3752,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/5/55/Mahout%2Cgajah%2Cdan_alam.jpg
Mahout_dan_gajah.jpg,1353,713,4643,2909,elephant,2998,1811,5675,3784,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/3/32/Mahout_dan_gajah.jpg
Mahout_dan_gajah.jpg,344,1606,1155,2747,person,749.5,2176.5,5675,3784,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/32/Mahout_dan_gajah.jpg
Mahout_dan_gajah.jpg,3115,1342,4640,2840,person,3877.5,2091,5675,3784,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/32/Mahout_dan_gajah.jpg
Mahout_dan_gajah.jpg,813,1096,2293,2653,elephant,1553,1874.5,5675,3784,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/32/Mahout_dan_gajah.jpg
Mahout_dan_gajah.jpg,532,1128,2112,2744,person,1322,1936,5675,3784,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/32/Mahout_dan_gajah.jpg
Mahout_dan_gajah.jpg,2056,1197,4639,2856,person,3347.5,2026.5,5675,3784,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/3/32/Mahout_dan_gajah.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,695,209,1140,1081,person,917.5,645,2667,2000,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,6,1265,216,1826,person,111,1545.5,2667,2000,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,2438,891,2659,1162,person,2548.5,1026.5,2667,2000,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,2393,1636,2665,1995,person,2529,1815.5,2667,2000,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,8,923,248,1216,person,128,1069.5,2667,2000,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,2369,1213,2636,1762,person,2502.5,1487.5,2667,2000,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,246,1407,563,1799,person,404.5,1603,2667,2000,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,1771,1782,2078,2000,person,1924.5,1891,2667,2000,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,2204,860,2460,1180,person,2332,1020,2667,2000,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,18,1150,225,1428,person,121.5,1289,2667,2000,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,1111,1720,1370,1991,person,1240.5,1855.5,2667,2000,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,2077,1650,2357,1994,person,2217,1822,2667,2000,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,1315,1710,1671,1991,person,1493,1850.5,2667,2000,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,700,1733,960,1994,person,830,1863.5,2667,2000,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,81,1745,322,1990,person,201.5,1867.5,2667,2000,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,2350,1117,2538,1519,person,2444,1318,2667,2000,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,1637,1654,1917,1982,person,1777,1818,2667,2000,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,2349,1138,2565,1681,person,2457,1409.5,2667,2000,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,124,736,2399,1925,person,1261.5,1330.5,2667,2000,na,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,1325,1488,1505,1744,person,1415,1616,2667,2000,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,635,1536,940,1943,person,787.5,1739.5,2667,2000,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,339,1771,654,2000,person,496.5,1885.5,2667,2000,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,918,1722,1206,1994,person,1062,1858,2667,2000,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,269,1734,449,1986,person,359,1860,2667,2000,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,2122,878,2233,995,person,2177.5,936.5,2667,2000,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,956,1667,1117,1776,person,1036.5,1721.5,2667,2000,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
